input,subject,subject_type,data/object,relation,object,object_type
综上所述，从映射的对象来看，可将本体映射分为概念之间的映射和关系之间的映射两类，其中概念之间的映射是最基本的映射。,映射的对象中本体映射,知识融合,,包含,关系之间的映射,知识融合
2.映射的功能角度通过这个角度的分类，进一步明确应该建立具有何种功能的本体映射。,映射的功能,知识融合,属性,被定义为,明确应该建立具有何种功能的本体映射。,文本
映射的功能最基本的映射功能是等价映射，是为了建立不同本体的成分之间的等价关系。,映射的功能,知识融合,,包含,等价映射,知识融合
映射的功能最基本的映射功能是等价映射，是为了建立不同本体的成分之间的等价关系。,等价映射,知识融合,属性,被定义为,建立不同本体的成分之间的等价关系,文本
映射的功能中同形异义的映射能够指出表示名称相同的本体成分实际上含义是不同的。,映射的功能,知识融合,,包含,同形异义的映射,知识融合
映射的功能中同形异义的映射能够指出表示名称相同的本体成分实际上含义是不同的。,同形异义的映射,知识融合,属性,被定义为,指出表示名称相同的本体成分实际上含义是不同的,文本
映射的功能中上义和下义映射则说明了概念之间和属性之间的继承关系，关系间的包含映射对于关系来说也具有同样的功能。,映射的功能,知识融合,,包含,上义和下义映射,知识融合
上义和下义映射则说明了概念之间和属性之间的继承关系，关系间的包含映射对于关系来说也具有同样的功能。,上义和下义映射,知识融合,属性,被定义为,概念之间和属性之间的继承关系,文本
映射的功能中重叠映射表示概念之间的相似性。,映射的功能,知识融合,,包含,重叠映射,知识融合
映射的功能中重叠映射表示概念之间的相似性。,重叠映射,知识融合,属性,被定义为,概念之间的相似性,文本
映射的功能中对立映射表示概念之间的对立。,映射的功能,知识融合,,包含,对立映射,知识融合
映射的功能中对立映射表示概念之间的对立。,对立映射,知识融合,属性,被定义为,概念之间的对立,文本
同样，映射的功能中逆映射表示关系之间的互逆。,映射的功能,知识融合,,包含,逆映射,知识融合
同样，映射的功能中逆映射表示关系之间的互逆。,逆映射,知识融合,属性,被定义为,关系之间的互逆,文本
映射的功能中概念上的部分映射则表示了来自不同概念间的个体具有整体—部分关系。,映射的功能,知识融合,,包含,部分映射,知识融合
映射的功能中概念上的部分映射则表示了来自不同概念间的个体具有整体—部分关系。,部分映射,知识融合,属性,被定义为,来自不同概念间的个体具有整体—部分关系,文本
3.映射的复杂程度角度通过这个角度的分类，明确什么形式的映射是简单的，什么形式的映射是复杂的。,映射的复杂程度,知识融合,属性,被定义为,通过这个角度的分类，明确什么形式的映射是简单的，什么形式的映射是复杂的。,文本
本体间的映射还具有复杂和简单之分，这需要同时考虑映射涉及的对象和映射具有的功能。,映射的复杂程度,知识融合,,包含,复杂映射,知识融合
本体间的映射还具有复杂和简单之分，这需要同时考虑映射涉及的对象和映射具有的功能。,映射的复杂程度,知识融合,,包含,简单映射,知识融合
通常，将那些基本的、必要的、组成简单的和发现过程相对容易的映射称作简单映射；将那些不直观的、组成复杂并且发现过程相对困难的映射称为复杂映射。,简单映射,知识融合,属性,被定义为,基本的、必要的、组成简单的和发现过程相对容易的映射,文本
通常，将那些基本的、必要的、组成简单的和发现过程相对容易的映射称作简单映射；将那些不直观的、组成复杂并且发现过程相对困难的映射称为复杂映射。,复杂映射,知识融合,属性,被定义为,不直观的、组成复杂并且发现过程相对困难的映射,文本
总的来说，本体映射的过程可分为三步：①导入待映射的本体。待映射的本体不一定都要转换为统一的本体语言格式，但是要保证本体中需要进行映射的成分能够被方便获取。,本体映射过程,知识融合,,包含,导入待映射的本体,知识融合
总的来说，本体映射的过程可分为三步：①导入待映射的本体。待映射的本体不一定都要转换为统一的本体语言格式，但是要保证本体中需要进行映射的成分能够被方便获取。,导入待映射的本体,知识融合,属性,内容,保证本体中需要进行映射的成分能够被方便获取,文本
总的来说，本体映射的过程可分为三步：②发现映射。利用一定的算法，如计算概念间的相似度等，寻找异构本体间的联系，然后根据这些联系建立异构本体间的映射规则。,本体映射过程,知识融合,,包含,发现映射,知识融合
总的来说，本体映射的过程可分为三步：②发现映射。利用一定的算法，如计算概念间的相似度等，寻找异构本体间的联系，然后根据这些联系建立异构本体间的映射规则。,发现映射,知识融合,属性,内容,寻找异构本体间的联系，然后根据这些联系建立异构本体间的映射规则。,文本
总的来说，本体映射的过程可分为三步：③表示映射。在发现映射后，需要根据映射的类型，借助工具将发现的映射合理表示和组织。,本体映射过程,知识融合,,包含,表示映射,知识融合
总的来说，本体映射的过程可分为三步：③表示映射。在发现映射后，需要根据映射的类型，借助工具将发现的映射合理表示和组织。,表示映射,知识融合,属性,内容,借助工具将发现的映射合理表示和组织,文本
"从已有的映射方法以及相关的工具来看，发现本体映射的方法可分为四种[19,20]:①基于术语的方法，即借助自然语言处理技术，比较映射对象之间的相似度，以发现异构本体间的联系；②基于结构的方法，即分析异构本体之间结构上的相似，寻找可能的映射规则；③基于实例的方法，即借助本体中的实例，利用机器学习等技术寻找本体间的映射；④综合方法，即在一个映射发现系统中同时采用多种寻找本体映射的方法，一方面能弥补不同方法的不足，另一方面还能提高映射结果的质量。",本体映射方法,知识融合,,包含,基于术语的方法 ,知识融合
"从已有的映射方法以及相关的工具来看，发现本体映射的方法可分为四种[19,21]:①基于术语的方法，即借助自然语言处理技术，比较映射对象之间的相似度，以发现异构本体间的联系；②基于结构的方法，即分析异构本体之间结构上的相似，寻找可能的映射规则；③基于实例的方法，即借助本体中的实例，利用机器学习等技术寻找本体间的映射；④综合方法，即在一个映射发现系统中同时采用多种寻找本体映射的方法，一方面能弥补不同方法的不足，另一方面还能提高映射结果的质量。",本体映射方法,知识融合,,包含,基于结构的方法,知识融合
"从已有的映射方法以及相关的工具来看，发现本体映射的方法可分为四种[19,22]:①基于术语的方法，即借助自然语言处理技术，比较映射对象之间的相似度，以发现异构本体间的联系；②基于结构的方法，即分析异构本体之间结构上的相似，寻找可能的映射规则；③基于实例的方法，即借助本体中的实例，利用机器学习等技术寻找本体间的映射；④综合方法，即在一个映射发现系统中同时采用多种寻找本体映射的方法，一方面能弥补不同方法的不足，另一方面还能提高映射结果的质量。",本体映射方法,知识融合,,包含,基于实例的方法,知识融合
"从已有的映射方法以及相关的工具来看，发现本体映射的方法可分为四种[19,23]:①基于术语的方法，即借助自然语言处理技术，比较映射对象之间的相似度，以发现异构本体间的联系；②基于结构的方法，即分析异构本体之间结构上的相似，寻找可能的映射规则；③基于实例的方法，即借助本体中的实例，利用机器学习等技术寻找本体间的映射；④综合方法，即在一个映射发现系统中同时采用多种寻找本体映射的方法，一方面能弥补不同方法的不足，另一方面还能提高映射结果的质量。",本体映射方法,知识融合,,包含,综合方法,知识融合
