input,subject,subject_type,relation,object,object_type
要注意的是，这里还包括高效率的内存知识图谱查询引擎。,知识图谱查询引擎,,,高效率的内存知识图谱查询引擎,
这种基于BFQ模板的解决方案提升了自动化处理程度，基于2782个意图从语料中学习生成了2700万个模板。,基于BFQ模板的解决方案,,,提升自动化处理程度,
这种基于BFQ模板的解决方案提升了自动化处理程度，基于2782个意图从语料中学习生成了2700万个模板。,基于BFQ模板的解决方案,,,基于2782个意图从语料中学习生成了2700万个模板的解决方案,
当然，BFQ也未必能覆盖用户的所有问题。,BFQ,,,覆盖用户的所有问题,
图8-23CUI等人提出的基于模板的KBQA的架构图及示例[49]为了解决人工定义模板成本高的问题，Abujabal等人[50]提出了QUINT模型，可以基于语料自动学习模板，然后基于生成的模板将自然语言查询转换成知识库查询。,QUINT,,,基于语料自动学习模板,
该方法在WebQuestions数据集上取得了接近最好成绩的效果，在Free917数据集上取得了当时最好的效果，同时人工监督的工作量也是最少的。,SPO,,,等价,
总的来说，基于模板方法的优点是模板查询的响应速度快、准确率较高，可以回答相对复杂的复合问题，而缺点是模板结构通常无法与真实的用户问题相匹配。,基于模板方法的查询,,,优点,
总的来说，基于模板方法的优点是模板查询的响应速度快、准确率较高，可以回答相对复杂的复合问题，而缺点是模板结构通常无法与真实的用户问题相匹配。,基于模板方法的查询,,,基于模板方法的查询,
如果为了尽可能匹配上一个问题的多种不同表述，则需要建立庞大的模板库，耗时耗力且会降低查询效率。,向导,,,建立庞大的模板库,
8.5.3基于语义解析的方法基于语义解析的方法是指通过对自然语言查询的语法分析，将查询转换成逻辑表达式，然后利用知识库的语义信息将逻辑表达式转换成知识库查询，最终通过查询知识库得到查询结果。,基于语义解析的方法,,,知识问答系统,
8.5.3基于语义解析的方法基于语义解析的方法是指通过对自然语言查询的语法分析，将查询转换成逻辑表达式，然后利用知识库的语义信息将逻辑表达式转换成知识库查询，最终通过查询知识库得到查询结果。,基于语义解析的方法,,,基于语义解析的方法,
逻辑表达式是语义解析方法与基于模板的方法的主要差异。,逻辑表达式,,,语义解析方法与基于模板的方法的主要差异,
逻辑表达式是面向知识库的结构化查询，用于查找知识库中的实体及实体关系等知识。,逻辑表达式,,,面向知识库的结构化查询,
相比于模板预先生成且固定的表达方式，逻辑表达式作为人工智能知识表示的经典传承，具备更完备、灵活的知识查询生成体系，包括带参数的原子逻辑表达式，以及基于操作组合的复杂逻辑表达式。,逻辑表达式,,,人工智能知识表示的经典传承,
相比于模板预先生成且固定的表达方式，逻辑表达式作为人工智能知识表示的经典传承，具备更完备、灵活的知识查询生成体系，包括带参数的原子逻辑表达式，以及基于操作组合的复杂逻辑表达式。,逻辑表达式,,,logical expression,
原子级别的逻辑表达式通常可分为一元形式（unary）与二元形式（binary），其中一元形式匹配知识库中的实体，二元形式匹配实体之间的二元关系。,原子级别的逻辑表达式,,,一元形式,
原子级别的逻辑表达式通常可分为一元形式（unary）与二元形式（binary），其中一元形式匹配知识库中的实体，二元形式匹配实体之间的二元关系。,原子级别的逻辑表达式,,,二元形式,
原子级别的逻辑表达式通常可分为一元形式（unary）与二元形式（binary），其中一元形式匹配知识库中的实体，二元形式匹配实体之间的二元关系。,原子级别的逻辑表达式,,,unary,
原子级别的逻辑表达式通常可分为一元形式（unary）与二元形式（binary），其中一元形式匹配知识库中的实体，二元形式匹配实体之间的二元关系。,原子级别的逻辑表达式,,,binary,
这两种原子逻辑表达式可以利用连接（Join）、求交集（Intersection）及聚合统计（Aggregate）等操作进一步组合为复杂逻辑表达式。,原子逻辑表达式,,,进一步组合为复杂逻辑表达式,
这两种原子逻辑表达式可以利用连接（Join）、求交集（Intersection）及聚合统计（Aggregate）等操作进一步组合为复杂逻辑表达式。,原子逻辑表达式,,,atomicalogicalexpression,
这两种原子逻辑表达式可以利用连接（Join）、求交集（Intersection）及聚合统计（Aggregate）等操作进一步组合为复杂逻辑表达式。,连接（Join）,,,atomicalogicalexpression,
这两种原子逻辑表达式可以利用连接（Join）、求交集（Intersection）及聚合统计（Aggregate）等操作进一步组合为复杂逻辑表达式。,求交集（Intersection）,,,atomicalogicalexpression,
这两种原子逻辑表达式可以利用连接（Join）、求交集（Intersection）及聚合统计（Aggregate）等操作进一步组合为复杂逻辑表达式。,聚合统计（Aggregate）,,,atomicalogicalexpression,
自然语言转化逻辑表达式需要训练一个语法分析器将过程自动化。,自然语言转化逻辑表达式,,,训练一个语法分析器将过程自动化,
应注意两个关键步骤：资源映射和逻辑表达式生成。,资源映射,,,两个关键步骤,
应注意两个关键步骤：资源映射和逻辑表达式生成。,两个关键步骤,,,资源映射,
应注意两个关键步骤：资源映射和逻辑表达式生成。,两个关键步骤,,,逻辑表达式生成,
资源映射即将自然语言查询中的短语映射到知识库的资源（类别、关系、实体等），根据处理难度分为简单映射和复杂映射两类。,资源映射,,,简单映射,
资源映射即将自然语言查询中的短语映射到知识库的资源（类别、关系、实体等），根据处理难度分为简单映射和复杂映射两类。,资源映射,,,复杂映射,
资源映射即将自然语言查询中的短语映射到知识库的资源（类别、关系、实体等），根据处理难度分为简单映射和复杂映射两类。,简单映射,,,simple mapping,
资源映射即将自然语言查询中的短语映射到知识库的资源（类别、关系、实体等），根据处理难度分为简单映射和复杂映射两类。,复杂映射,,,complex mapping,
简单映射是指字符形式上比较相似的，一般可以通过字符串相似度匹配来找到映射关系，例如“出生”和“出生地”的映射。,简单映射,,,字符形式上比较相似的,
简单映射是指字符形式上比较相似的，一般可以通过字符串相似度匹配来找到映射关系，例如“出生”和“出生地”的映射。,简单映射,,,simple mapping,
复杂映射是指无法通过字符串匹配找到对应关系的映射，例如“老婆”与“配偶”的映射，这类映射在实际问答中出现的概率更高，一般可以采用基于统计的方法来找到映射关系。,复杂映射,,,无法通过字符串匹配找到对应关系的映射,
逻辑表达式生成即自底向上自动地将自然语言查询解析为语法树，语法树的根节点即是最终对应的逻辑表达式。,逻辑表达式生成,,,自底向上自动地将自然语言查询解析为语法树,
逻辑表达式生成即自底向上自动地将自然语言查询解析为语法树，语法树的根节点即是最终对应的逻辑表达式。,逻辑表达式生成,,,自底向上自动地将自然语言查询解析为语法树,
如图8-24所示，查询“where_was_Obamaborn”对应的逻辑表达式是Type.Location⊓PeopleBornHere.BarackObama，其中lexicon是指资源映射操作，PeopleBornHere和BarackObama用Join连接组合，此组合结果再与Type.Location用求交集组合成为最终的逻辑表达式。,查询“where_was_Obamaborn”对应的逻辑表达式,,,Type.Location⊓PeopleBornHere.BarackObama,
如图8-24所示，查询“where_was_Obamaborn”对应的逻辑表达式是Type.Location⊓PeopleBornHere.BarackObama，其中lexicon是指资源映射操作，PeopleBornHere和BarackObama用Join连接组合，此组合结果再与Type.Location用求交集组合成为最终的逻辑表达式。,lexicon,,,资源映射操作,
图8-24自然语言查询转换成逻辑表达式[41]训练语法分析器需要大量的标注数据，传统的方法是基于规则生成标注数据，通过手工编写规则虽然直接，但是存在较明显的局限性：一方面，规则的编写需要语言学专家完成，导致规则的建立效率低且成本高，还不具备扩展性；另一方面，这种人工规则可能仅适用于某一类语言甚至某一特定领域，泛化能力较弱。,语法分析器,,,基于规则生成标注数据,
